"YEAR";"MONTH";"MONEDA";"VMUSD";"VMUTM";"VMCLP";"VMCLF";"VMEUR"
2009;7;"USD";1;0,0147325787728438;540,420454545455;0,0258165539032909;0,71069486910494
2009;7;"UTM";67,876779443615;1;36682;1,75234453528787;48,2396788819449
2009;8;"CLF";38,3123719969068;0,569483425569374;20952,4341935484;1;26,8621607173959
2009;8;"CLP";0,00182854038070211;2,71798217003696e-05;1;4,77271514499216e-05;0,00128205441283129
2009;8;"EUR";1,42625801401359;0,0212002091551994;779,998095238095;0,037227087222079;1
2009;8;"USD";1;0,0148642173764483;546,884285714286;0,0261012291298679;0,701135411808087
2009;8;"UTM";67,2756576867919;1;36792;1,75597735614552;47,1693459568888
2009;9;"CLF";38,0183306173458;0,569648273980079;20874,761;1;26,1434661906767
2009;9;"CLP";0,00182125824661398;2,72888525037522e-05;1;4,79047400830122e-05;0,00125239595273338
2009;9;"EUR";1,45421920490803;0,0217893170639794;798,469523809524;0,0382504750023018;1
2009;9;"USD";1;0,0149835162336186;549,070952380952;0,0263031012609415;0,687654238525369
2009;9;"UTM";66,7400084471692;1;36645;1,75546920034198;45,8940496879148
2009;10;"CLF";38,2301876986194;0,571737974153246;20867,2925806452;1;25,8179297960461
2009;10;"CLP";0,00183206266701214;2,73987615759768e-05;1;4,79218852247043e-05;0,0012372438684256
2009;10;"EUR";1,48076116096939;0,0221449968556659;808,248095238095;0,0387327724530858;1
2009;10;"USD";1;0,0149551443131913;545,832857142857;0,0261573395318724;0,675328355685224
2009;10;"UTM";66,8666232206091;1;36498;1,74905296693126;45,1569267097974
2009;11;"CLF";41,374934472181;0,56993254301965;21009,4233333333;1;27,7705113776556
2009;11;"CLP";0,00196935126755888;2,71274719908852e-05;1;4,75976891004624e-05;0,0013218121667145
2009;11;"EUR";1,48988738124108;0,0205229401529214;756,537142857143;0,0360094197186664;1
2009;11;"USD";1;0,0137748264810631;507,781428571429;0,0241692225681315;0,671191670317386
2009;11;"UTM";72,5961957760229;1;36863;1,75459361331034;48,7259619015967
2009;12;"CLF";41,8582279132451;0,569400439115014;20989,8083870968;1;28,6374355509882
2009;12;"CLP";0,00199421677136305;2,71274719908852e-05;1;4,76421690735747e-05;0,00136434954635378
2009;12;"EUR";1,46166118257055;0,0198830805957193;732,95;0,0349193278224766;1
2009;12;"USD";1;0,0136030708298294;501,45;0,023890165681944;0,684153080019101
2009;12;"UTM";73,512812842756;1;36863;1,75623327855918;50,2940173272392
2010;1;"CLF";41,7443287643872;0,569803429755446;20899,82;1;29,2036827698185
2010;1;"CLP";0,00199735350660375;2,72635568036206e-05;1;4,78473020341802e-05;0,00139731742999789
2010;1;"EUR";1,42942001847552;0,0195113552714087;715,657;0,0342422566318753;1
2010;1;"USD";1;0,0136498405081927;500,6625;0,0239553498546877;0,699584437796319
2010;1;"UTM";73,2609292687189;1;36679;1,7549911913117;51,2522060148926
2010;2;"CLF";39,2023938953282;0,570907306344562;20877,5092857143;1;28,627779095134
2010;2;"CLP";0,00187773327549915;2,73455659164866e-05;1;4,78984339709653e-05;0,00137122578672365
2010;2;"EUR";1,369382995623;0,0199424239109628;729,2745;0,0349311064849587;1
2010;2;"USD";1;0,0145630725477864;532,557;0,0255086463002754;0,73025589130019
